排出年,特定排出者コード,事業者・事業所名,区分,業種,所在地,温室効果ガス算定排出量(tCO2)
year,code,name,type,sector,location,tCO2
2023,985850808,養命酒製造株式会社,特定事業所排出者,飲料・たばこ・飼料製造業,東京都渋谷区,3662
2023,981671059,株式会社　バロックジャパンリミテッド,特定事業所排出者,織物・衣服・身の回り品小売業,東京都目黒区,3658
2023,982097754,株式会社ナック,特定事業所排出者,その他の事業サービス業,東京都新宿区,3603
2023,851016696,AeroEdge株式会社,特定事業所排出者,輸送用機械器具製造業,栃木県足利市,3580
2023,420192632,株式会社AFC-HDアムスライフサイエンス,特定事業所排出者,食料品製造業,静岡県静岡市,3577
2023,400354644,朝日インテック株式会社,特定事業所排出者,業務用機械器具製造業,愛知県瀬戸市,3575
2023,500182300,アイフル株式会社,特定事業所排出者,貸金業，クレジットカード業等非預金信用機関,京都府京都市,3559
2023,400093421,東陽倉庫株式会社,特定事業所排出者,倉庫業,愛知県名古屋市,3528
2023,985615209,日清紡ホールディングス株式会社,特定事業所排出者,専門サービス業（他に分類されないもの）,東京都中央区,3525
2023,201253936,株式会社ファンケル,特定事業所排出者,化学工業,神奈川県横浜市,3516
2023,985320104,昭和ホールディングス株式会社,特定事業所排出者,ゴム製品製造業,千葉県柏市,3513
2023,985661103,日本精蝋株式会社,特定荷主,石油製品・石炭製品製造業,山口県周南市,3499
2023,985405005,高砂熱学工業株式会社,特定事業所排出者,設備工事業,東京都新宿区,3498
2023,500010001,株式会社中央倉庫,特定事業所排出者,倉庫業,京都府京都市,3491
2023,530005932,東洋機械金属株式会社,特定事業所排出者,生産用機械器具製造業,兵庫県明石市,3488
2023,450088116,セブン工業株式会社,特定事業所排出者,木材・木製品製造業（家具を除く）,岐阜県美濃加茂市,3487
2023,982827299,株式会社ナガセ,特定事業所排出者,その他の教育，学習支援業,東京都武蔵野市,3481
2023,450019441,ムトー精工株式会社,特定事業所排出者,プラスチック製品製造業（別掲を除く）,岐阜県各務原市,3476
2023,985336605,株式会社ジャムコ,特定事業所排出者,輸送用機械器具製造業,東京都立川市,3435
2023,710048348,株式会社百十四銀行,特定事業所排出者,銀行業,香川県高松市,3429
2023,430012317,ＡＳＴＩ株式会社,特定事業所排出者,電気機械器具製造業,静岡県浜松市,3393
2023,400098876,ナトコ株式会社,特定事業所排出者,化学工業,愛知県みよし市,3387
2023,985801607,株式会社クレディセゾン,特定事業所排出者,貸金業，クレジットカード業等非預金信用機関,東京都豊島区,3374
2023,200662871,株式会社ゼンショーホールディングス,特定事業所排出者,飲食店,東京都港区,3365
2023,580336002,日清食品ホールディングス株式会社,特定事業所排出者,食料品製造業,東京都新宿区,3363
2023,270482214,株式会社ランシステム,特定事業所排出者,飲食店,埼玉県狭山市,3360
2023,985832720,山一電機株式会社,特定事業所排出者,電子部品・デバイス・電子回路製造業,東京都大田区,3360
2023,720011557,株式会社阿波銀行,特定事業所排出者,銀行業,徳島県徳島市,3356
2023,200222292,帝国通信工業株式会社,特定事業所排出者,電子部品・デバイス・電子回路製造業,神奈川県川崎市,3355
2023,800043304,西部電機株式会社,特定事業所排出者,生産用機械器具製造業,福岡県古賀市,3327
2023,220026233,株式会社東和銀行,特定事業所排出者,銀行業,群馬県前橋市,3314
2023,400225281,キムラユニティー株式会社,特定事業所排出者,倉庫業,愛知県名古屋市,3296
2023,330050899,株式会社電算,特定事業所排出者,情報サービス業,長野県長野市,3289
2023,380115768,株式会社ハチバン,特定事業所排出者,食料品製造業,石川県金沢市,3282
2023,200301716,油研工業株式会社,特定事業所排出者,はん用機械器具製造業,神奈川県綾瀬市,3278
2023,580019266,ＩＤＥＣ株式会社,特定事業所排出者,電気機械器具製造業,大阪府大阪市,3249
2023,200224457,東京応化工業株式会社,特定荷主,化学工業,神奈川県川崎市,3238
2023,985081702,株式会社オリジン,特定事業所排出者,電子部品・デバイス・電子回路製造業,埼玉県さいたま市,3202
2023,985694202,株式会社長谷工コーポレーション,特定事業所排出者,総合工事業,東京都港区,3187
2023,500302355,株式会社京都東急ホテル,特定事業所排出者,宿泊業,京都府京都市,3163
2023,250307262,株式会社　筑波銀行,特定事業所排出者,銀行業,茨城県土浦市,3152
2023,600019994,中国塗料株式会社,特定事業所排出者,化学工業,東京都千代田区,3150
2023,985197806,高周波熱錬株式会社,特定荷主,金属製品製造業,東京都品川区,3149
2023,730112901,株式会社マナベインテリアハーツ,特定事業所排出者,その他の小売業,大阪府高槻市,3141
2023,985525406,東邦化学工業株式会社,特定荷主,化学工業,東京都中央区,3112
2023,380010121,オリエンタルチエン工業株式会社,特定事業所排出者,はん用機械器具製造業,石川県白山市,3094
2023,985482004,株式会社トプコン,特定事業所排出者,業務用機械器具製造業,東京都板橋区,3091
2023,580364151,新コスモス電機株式会社,特定事業所排出者,情報通信機械器具製造業,大阪府大阪市,3082
2023,580083230,ユシロ化学工業株式会社,特定事業所排出者,石油製品・石炭製品製造業,東京都大田区,3076
2023,400099505,トランコム株式会社,特定事業所排出者,道路貨物運送業,愛知県名古屋市,3072
2023,460036534,カネソウ株式会社,特定事業所排出者,金属製品製造業,三重県朝日町,3066
2023,10038807,株式会社ジャックス,特定事業所排出者,貸金業，クレジットカード業等非預金信用機関,東京都渋谷区,3040
2023,985691309,能美防災株式会社,特定事業所排出者,情報通信機械器具製造業,東京都千代田区,3029
2023,270056992,イーグル工業株式会社,特定荷主,金属製品製造業,東京都港区,3025
2023,985953233,株式会社ミスミ,特定事業所排出者,機械器具卸売業,東京都千代田区,3017
2023,580293756,コンドーテック株式会社,特定事業所排出者,その他の卸売業,大阪府大阪市,2992
2023,100015070,株式会社　高速,特定貨物輸送事業者,その他の卸売業,宮城県仙台市,2968
2023,580004067,住友商事株式会社,特定荷主,各種商品卸売業,東京都千代田区,2967
2023,985644505,日本金属株式会社,特定荷主,鉄鋼業,東京都港区,2936
2023,160021319,株式会社山形銀行,特定事業所排出者,銀行業,山形県山形市,2927
2023,200261620,古河電池株式会社,特定荷主,電気機械器具製造業,神奈川県横浜市,2891
2023,400914276,株式会社ティア,特定事業所排出者,その他の生活関連サービス業,愛知県名古屋市,2857
2023,800039482,昭和鉄工株式会社,特定事業所排出者,はん用機械器具製造業,福岡県宇美町,2847
2023,982840281,株式会社ユニバーサルエンターテインメント,特定事業所排出者,業務用機械器具製造業,東京都江東区,2827
2023,400996871,株式会社ダイセキ環境ソリューション,特定事業所排出者,廃棄物処理業,愛知県名古屋市,2826
2023,200589529,株式会社トリケミカル研究所,特定事業所排出者,化学工業,山梨県上野原市,2818
2023,800035751,株式会社富士ピー・エス,特定荷主,窯業・土石製品製造業,福岡県福岡市,2810
2023,985336454,いであ株式会社,特定事業所排出者,技術サービス業（他に分類されないもの）,東京都世田谷区,2800
2023,500002143,野崎印刷紙業株式会社,特定事業所排出者,印刷・同関連業,京都府京都市,2792
2023,250266947,ホリイフードサービス株式会社,特定事業所排出者,飲食店,茨城県水戸市,2782
2023,540159208,ヒメジ理化株式会社,特定事業所排出者,窯業・土石製品製造業,兵庫県姫路市,2772
2023,580000952,荒川化学工業株式会社,特定荷主,化学工業,大阪府大阪市,2756
2023,580043459,株式会社オートバックスセブン,特定事業所排出者,各種商品卸売業,東京都江東区,2747
2023,200372665,平安レイサービス株式会社,特定事業所排出者,その他の生活関連サービス業,神奈川県平塚市,2744
2023,987958453,株式会社鉄人化計画,特定事業所排出者,娯楽業,東京都目黒区,2743
2023,330010454,日置電機株式会社,特定事業所排出者,電気機械器具製造業,長野県上田市,2731
2023,400127379,株式会社マキタ（愛知県）,特定貨物輸送事業者,生産用機械器具製造業,愛知県安城市,2723
2023,400061713,新東工業株式会社,特定荷主,生産用機械器具製造業,愛知県豊川市,2669
2023,330018962,エムケー精工株式会社,特定事業所排出者,業務用機械器具製造業,長野県千曲市,2662
2023,220063999,日本光電富岡株式会社,特定事業所排出者,電気機械器具製造業,群馬県富岡市,2658
2023,200382321,株式会社東計電算,特定事業所排出者,情報サービス業,神奈川県川崎市,2651
2023,580006221,小林製薬株式会社,特定事業所排出者,化学工業,大阪府大阪市,2637
2023,740010029,株式会社愛媛銀行,特定事業所排出者,銀行業,愛媛県松山市,2636
2023,981049627,株式会社銀座ルノアール,特定事業所排出者,飲食店,東京都中野区,2633
2023,580406887,ナカバヤシ株式会社,特定事業所排出者,パルプ・紙・紙加工品製造業,大阪府大阪市,2615
2023,400027337,株式会社カサイ製作所,特定事業所排出者,輸送用機械器具製造業,愛知県北名古屋市,2583
2023,985415100,立川ブラインド工業株式会社,特定事業所排出者,その他の製造業,東京都港区,2556
2023,987030060,スバル興産株式会社,特定事業所排出者,不動産賃貸業・管理業,東京都渋谷区,2540
2023,985390806,大平洋金属株式会社,特定荷主,鉄鋼業,東京都千代田区,2531
2023,800109317,ヤマウホールディングス株式会社,特定事業所排出者,窯業・土石製品製造業,福岡県福岡市,2523
2023,800236365,アプライド株式会社,特定事業所排出者,機械器具小売業,福岡県福岡市,2504
2023,500032993,京都機械工具株式会社,特定事業所排出者,金属製品製造業,京都府久御山町,2475
2023,580052556,因幡電機産業株式会社,特定事業所排出者,機械器具卸売業,大阪府大阪市,2471
2023,530408702,株式会社カネミツ,特定事業所排出者,輸送用機械器具製造業,兵庫県明石市,2424
2023,985793505,三菱化工機株式会社,特定事業所排出者,生産用機械器具製造業,神奈川県川崎市,2418
2023,600196273,株式会社　あじかん,特定貨物輸送事業者,食料品製造業,広島県広島市,2383
2023,500002411,株式会社メタルアート,特定荷主,鉄鋼業,滋賀県草津市,2371
2023,985161269,株式会社アイネス,特定事業所排出者,情報サービス業,東京都中央区,2362
2023,530025837,株式会社ジャパンエンジンコーポレーション,特定事業所排出者,輸送用機械器具製造業,兵庫県明石市,2336
2023,200582009,株式会社文教堂グループホールディングス,特定事業所排出者,その他の小売業,神奈川県川崎市,2223
2023,400262561,旭化学工業株式会社,特定事業所排出者,プラスチック製品製造業（別掲を除く）,愛知県安城市,2213
2023,380123779,EIZO株式会社,特定事業所排出者,情報通信機械器具製造業,石川県白山市,2206
